Front,Back,Extra,Tags
"Your application must implement database connection strings with different values for development, staging, and production environments.<br><br>A) Use Azure App Configuration with labels for environment-specific values<br>B) Use separate Key Vaults per environment<br>C) Hard-code connection strings per environment in application","A) Use Azure App Configuration with labels for environment-specific values","App Configuration labels enable environment-specific values for same key (e.g., 'Production', 'Development' labels). Multiple Key Vaults add management overhead. Hard-coding violates configuration management best practices. App Configuration with labels provides centralized, environment-specific configuration management.","AZ-204 Security AppConfiguration"
"An application monitors performance metrics and you observe 95th percentile request latency increased from 100ms to 500ms. Most requests remain fast. You need to identify the slow operations.<br><br>A) Use Application Insights with Performance blade and transaction search filtering by duration<br>B) Check average response time in Azure Monitor metrics<br>C) Review application logs for errors","A) Use Application Insights with Performance blade and transaction search filtering by duration","Application Insights tracks every request telemetry; Performance blade shows percentile distributions and transaction search enables filtering outliers. Average metrics hide outliers. Logs don't provide performance distribution analysis. Application Insights provides detailed performance diagnostics with outlier identification.","AZ-204 Monitoring Troubleshooting"
"Your production application experiences intermittent errors. You need to correlate failures across multiple components (web API, database, external services) to identify root cause.<br><br>A) Use Application Insights distributed tracing and Application Map<br>B) Manually correlate timestamps across separate logs<br>C) Increase logging verbosity in application","A) Use Application Insights distributed tracing and Application Map","Application Insights automatically tracks operations across components with correlation IDs, visualizing dependencies in Application Map. Manual correlation is time-consuming. Verbose logging adds noise. Distributed tracing provides automatic end-to-end request tracking across distributed system components.","AZ-204 Monitoring Troubleshooting"
"Your API must alert the operations team when error rate exceeds 5% over 5-minute window or average response time exceeds 2 seconds.<br><br>A) Create Application Insights metric alert with dynamic threshold and action group<br>B) Write custom code to check metrics and send emails<br>C) Manually monitor dashboard during business hours","A) Create Application Insights metric alert with dynamic threshold and action group","Application Insights metric alerts automatically evaluate conditions and trigger action groups (email, SMS, webhook). Custom code adds overhead and reliability concerns. Manual monitoring doesn't scale. Metric alerts provide automated, configurable anomaly detection with multi-channel notifications.","AZ-204 Monitoring Alerting"
"An Azure Function processes queue messages. Some messages cause unhandled exceptions. You need to automatically capture exception details for debugging.<br><br>A) Application Insights automatically captures unhandled exceptions with stack traces<br>B) Wrap all function code in try-catch and log manually<br>C) Enable function app diagnostics logs","A) Application Insights automatically captures unhandled exceptions with stack traces","Application Insights integrates with Azure Functions to automatically capture exceptions, including stack traces, custom properties, and dependencies. Try-catch adds boilerplate. Diagnostics logs lack structured exception tracking. Application Insights provides automatic exception tracking with rich context.","AZ-204 Monitoring Troubleshooting"
"Your web application must track custom business events like 'OrderCompleted' with properties (orderValue, customerId) for analytics.<br><br>A) Use TrackEvent API in Application Insights with custom properties dictionary<br>B) Write events to Azure Table Storage<br>C) Add custom dimensions to existing telemetry only","A) Use TrackEvent API in Application Insights with custom properties dictionary","TrackEvent sends custom events with properties to Application Insights for analytics, querying, and visualization. Table Storage requires custom analysis pipeline. Attaching to existing telemetry loses event semantics. TrackEvent provides structured custom telemetry with Application Insights analytics integration.","AZ-204 Monitoring CustomTelemetry"
"An application experiences performance degradation in production. You need to understand which code paths consume the most time.<br><br>A) Enable Application Insights Profiler for production performance analysis<br>B) Add manual timing code throughout application<br>C) Use Visual Studio debugger in production","A) Enable Application Insights Profiler for production performance analysis","Application Insights Profiler captures production performance traces showing method-level timing without code changes. Manual timing adds overhead and clutter. Production debugging is dangerous and not scalable. Profiler provides low-overhead production profiling with detailed call stack analysis.","AZ-204 Monitoring Profiling"
"Your API must implement sampling to reduce Application Insights telemetry volume and costs while preserving statistical accuracy.<br><br>A) Configure adaptive sampling in Application Insights SDK settings<br>B) Manually track only 10% of requests in code<br>C) Disable telemetry for GET requests","A) Configure adaptive sampling in Application Insights SDK settings","Adaptive sampling automatically adjusts sample rate to maintain target volume while preserving statistical properties and correlated telemetry. Manual sampling loses correlation. Disabling telemetry creates blind spots. Adaptive sampling intelligently reduces volume while maintaining diagnostic capability.","AZ-204 Monitoring Sampling"
"Your application must monitor upstream API availability from multiple global regions and alert on failures.<br><br>A) Configure Application Insights availability tests from multiple locations<br>B) Implement health check endpoint polled by Azure Function<br>C) Use Azure Service Health notifications","A) Configure Application Insights availability tests from multiple locations","Application Insights availability tests (URL ping, multi-step) run from distributed Azure locations with automatic alerting. Function-based polling is single-region and requires custom logic. Service Health monitors Azure platform not custom apps. Availability tests provide global synthetic monitoring with alerting.","AZ-204 Monitoring AvailabilityTesting"
"Your web application must implement authentication and rate limiting for external API consumption while providing API key management for clients.<br><br>A) Azure API Management with subscription key authentication and rate-limit policy<br>B) Implement rate limiting in application code<br>C) Use Azure Front Door with WAF rules","A) Azure API Management with subscription key authentication and rate-limit policy","API Management provides subscription keys, rate limiting policies, quotas, and client portal for key management. Code-based rate limiting lacks centralized management. Front Door WAF lacks API-specific features. API Management delivers comprehensive API gateway capabilities with declarative policies.","AZ-204 Integration APIM"
"An API Gateway must validate structure of incoming JSON request payloads before forwarding to backend services to prevent invalid requests.<br><br>A) Use API Management validate-content policy with JSON schema<br>B) Implement validation logic in each backend service<br>C) Use Azure Function proxy with custom validation","A) Use API Management validate-content policy with JSON schema","API Management validate-content policy enforces JSON schema validation at gateway, rejecting invalid requests before backend. Backend validation doesn't prevent unnecessary calls. Function proxies add latency and complexity. Gateway-level validation protects backends and enforces API contracts centrally.","AZ-204 Integration APIM"
"Your API must transform XML responses from legacy backend services to JSON for modern client applications.<br><br>A) Use API Management with xml-to-json policy in outbound section<br>B) Implement transformation in client applications<br>C) Create transformation service middleware","A) Use API Management with xml-to-json policy in outbound section","API Management transformation policies (xml-to-json, json-to-xml) enable declarative format transformation at gateway. Client-side transformation increases client complexity. Middleware service adds latency. Gateway transformation provides protocol mediation without backend or client changes.","AZ-204 Integration APIM"
"An API must restrict certain operations to internal network clients only while allowing public access to other operations.<br><br>A) Use API Management with ip-filter policy on specific operations or APIs<br>B) Implement IP filtering in backend service<br>C) Use network security groups on API Management subnet","A) Use API Management with ip-filter policy on specific operations or APIs","API Management ip-filter policy restricts access at operation level based on client IP. Backend filtering loses centralized control. NSGs apply to entire APIM instance not specific operations. Operation-level IP filtering enables granular access control per API endpoint.","AZ-204 Integration APIM"
"Your API Management instance must route requests to different backend services based on URL path segments.<br><br>A) Configure API Management operations with different backend-service policies<br>B) Use application code to route requests<br>C) Deploy multiple API Management instances","A) Configure API Management operations with different backend-service policies","API Management operations can have unique backend policies, enabling path-based routing (e.g., /api/v1/* → backend1, /api/v2/* → backend2). Application code couples routing with business logic. Multiple APIM instances increase costs. Operation-level backend configuration provides flexible request routing.","AZ-204 Integration APIM"
"An application must receive notifications within seconds when new blobs are uploaded to Azure Storage across multiple storage accounts.<br><br>A) Use Azure Event Grid with blob storage event subscription and webhook/Azure Function handler<br>B) Use blob trigger polling storage accounts<br>C) Implement timer-based blob listing","A) Use Azure Event Grid with blob storage event subscription and webhook/Azure Function handler","Event Grid delivers blob events (creation, deletion) within seconds via push notification. Blob trigger has polling delay. Timer-based listing is inefficient and misses rapid changes. Event Grid provides reactive event-driven architecture with sub-second latency for storage events.","AZ-204 Integration EventGrid"
"Your IoT solution must ingest 100,000+ events per second from devices, process them in order per device, and store for analytics.<br><br>A) Use Azure Event Hubs with partition key on device ID and Stream Analytics or Functions<br>B) Use Azure Service Bus queues<br>C) Use Azure Event Grid with multiple subscriptions","A) Use Azure Event Hubs with partition key on device ID and Stream Analytics or Functions","Event Hubs is purpose-built for high-throughput event ingestion with partitioning for ordering per key (device). Service Bus is for messaging not telemetry at scale. Event Grid lacks throughput capacity for 100K+ events/sec. Event Hubs provides massive-scale event ingestion with ordering and retention.","AZ-204 Integration EventHubs"
"An application must capture Event Hub stream events, batch them by time window (5 minutes), and store to Blob Storage automatically.<br><br>A) Use Event Hubs Capture feature with time-based windowing to Blob Storage<br>B) Use Azure Function with Event Hub trigger and manual batching<br>C) Use Logic App with scheduled polling","A) Use Event Hubs Capture feature with time-based windowing to Blob Storage","Event Hubs Capture automatically batches and stores events to Blob Storage or Data Lake based on time/size windows without code. Function-based capture requires manual batching logic. Logic Apps poll (not real-time). Capture provides zero-code event archival with windowing configuration.","AZ-204 Integration EventHubs"
"Your event-driven architecture must guarantee message delivery with retry logic and dead-letter queue for processing failures.<br><br>A) Use Azure Service Bus queues with MaxDeliveryCount and dead-letter queue<br>B) Use Azure Event Grid with retry policy<br>C) Use Azure Storage Queues with manual retry code","A) Use Azure Service Bus queues with MaxDeliveryCount and dead-letter queue","Service Bus provides enterprise messaging with built-in retry policies, MaxDeliveryCount, and automatic dead-letter queue for poison messages. Event Grid has limited retry (24 hours). Storage Queues lack dead-letter features. Service Bus delivers reliable messaging with comprehensive failure handling.","AZ-204 Integration ServiceBus"
"An application publishes order events that multiple downstream services must process independently. Each service must receive all events.<br><br>A) Use Azure Service Bus topic with multiple subscriptions (one per service)<br>B) Use Azure Service Bus queue with competing consumers<br>C) Use Azure Event Hubs with multiple consumer groups","A) Use Azure Service Bus topic with multiple subscriptions (one per service)","Service Bus topics with subscriptions enable pub/sub pattern where each subscription receives message copy. Queues distribute messages (competing consumers not broadcast). Event Hubs is for telemetry not enterprise messaging. Topics provide message fan-out for independent concurrent processing.","AZ-204 Integration ServiceBus"
"Your messaging solution must implement deferred message processing where messages are received but processing is delayed until a specific condition is met.<br><br>A) Use Azure Service Bus with message deferral and sequence number-based retrieval<br>B) Use Azure Storage Queue with visibility timeout<br>C) Use Azure Event Grid with scheduled delivery","A) Use Azure Service Bus with message deferral and sequence number-based retrieval","Service Bus supports message deferral (park message with sequence number, retrieve later) for sophisticated workflows. Storage Queue visibility timeout is fixed delay not conditional. Event Grid lacks deferral. Service Bus message deferral enables complex message processing patterns with state management.","AZ-204 Integration ServiceBus"
"An application sends messages to Service Bus queue. Processing requires exactly-once delivery semantics even during transient failures.<br><br>A) Service Bus sessions with PeekLock receive mode and Complete operation<br>B) ReceiveAndDelete mode for automatic completion<br>C) Manual message deletion after processing","A) Service Bus sessions with PeekLock receive mode and Complete operation","PeekLock mode locks message during processing; Complete operation confirms success (message deleted), automatic retry on failure. ReceiveAndDelete lacks failure recovery. Manual deletion adds complexity. PeekLock + Complete implements exactly-once processing with automatic retry and idempotency.","AZ-204 Integration ServiceBus"
"Your microservices architecture requires asynchronous communication with lightweight messages containing only change notifications (event carried state transfer).<br><br>A) Use Azure Event Grid for lightweight event notifications with custom event schema<br>B) Use Azure Service Bus with large message payloads<br>C) Use Azure Event Hubs for event streaming","A) Use Azure Event Grid for lightweight event notifications with custom event schema","Event Grid is optimized for lightweight discrete events (notifications) with pub/sub routing. Service Bus is for complex messaging workflows. Event Hubs is for high-throughput streams. Event Grid provides reactive event distribution for loosely coupled microservices communication.","AZ-204 Integration EventGrid"
"An application must process messages from Storage Queue with automatic retry on transient errors and scale based on queue depth.<br><br>A) Use Azure Function with Queue trigger and built-in retry policy and KEDA scaling<br>B) Implement worker role with manual polling and threading<br>C) Use Logic App with recurrence trigger","A) Use Azure Function with Queue trigger and built-in retry policy and KEDA scaling","Queue trigger automatically polls, processes, and scales based on queue depth with built-in retry. Worker roles require infrastructure management. Logic Apps scheduled polling adds latency. Queue trigger provides serverless queue processing with automatic scaling and retry.","AZ-204 Integration StorageQueue"
"Your event handler must process Event Grid events with custom domain validation during subscription creation.<br><br>A) Implement webhook endpoint that responds to SubscriptionValidation event with validation code<br>B) Use manual validation in Azure Portal<br>C) Disable validation for faster setup","A) Implement webhook endpoint that responds to SubscriptionValidation event with validation code","Event Grid requires webhook validation (respond with validation code) to prove endpoint ownership. Manual validation isn't automated. Disabling validation isn't possible. Webhook validation ensures event subscriptions are created only by authorized endpoint owners.","AZ-204 Integration EventGrid"
"An application must filter Service Bus topic messages before delivery to subscriptions based on message properties.<br><br>A) Configure subscription filters with SQL-like expressions on message properties<br>B) Implement filtering logic in message consumers<br>C) Create separate topics per message type","A) Configure subscription filters with SQL-like expressions on message properties","Service Bus subscription filters evaluate message properties server-side, delivering only matching messages. Consumer filtering wastes bandwidth. Multiple topics add management overhead. Subscription filters provide declarative server-side message routing without consumer logic.","AZ-204 Integration ServiceBus"
